0,4900000050004,5000yen,-5000,null,maririso,0,0,0,0
1,4900000010008,1000yen,-1000,null,maririso,0,0,0,0
2,4900000030006,3000yen,-3000,null,maririso,0,0,0,0
3,4987286311111,ethanol,100000,null,maririso,0,0,0,0
4,4950789300210,カキピー,50,null,maririso,0,0,0,0
5,4976219023061,戦国BASARA２,100,null,maririso,0,0,0,0
